idx,class,conversation
1306,기타 괴롭힘 대화,"['영하', '학생', '이리', '나와요', '선생님', '선생님', '부른줄', '알', '잘', '모르겠습니다', '선생님', '잘', '모르면', '이제', '알때', '도', '됐는데', '학교', '임원', '하는', '얘', '아직도', '부모님', '학교', '안오는게', '말', '돼', '저번', '행사', '도', '오셔서', '행사', '랑', '도우', '신', '걸', '아는데', '공식', '행사', '는', '당연히', '야하는거고', '행사', '공식', '행사', '만', '있는줄', '알', '이래서', '가난한것', '들은', '임원', '시키는게', '아닌데', '부모', '배운게', '없어서', '뭐', '사회생활', '아는게', '없어', '선생님', '너무하십니다']"
1307,직장 내 괴롭힘 대화,"['씨', '오늘', '뭐', '약속', '있어서요', '랑', '요', '남자친구', '에이', '이렇게', '말', '안', '해줘', '사이', '너무', '개인', '적', '인', '일이', '라', '말씀드리고', '싶지', '않아요', '씨', '는', '너무', '사회생활', '못', '한다', '친구', '는', '있어', '친구', '도', '없는거', '아냐', '어머', '표정', '그렇게', '표정', '감정', '다', '드러내면', '회사', '생활', '못', '한다', '죄송합니다']"
1308,갈취 대화,"['죽기', '싫으면', '돈', '내놔', '죄송합니다', '뭔', '거밖', '없어', '뒤져서', '나오면', '죽는다', '진짜', '거', '밖에', '없어요', '게', '다', '에요', '안되겠다', '넌', '살', '자격', '없어', '거', '놔요', '가만히', '안', '있어', '놈', '잘', '못', '진짜', '죽', '준비', '해', '라', '알겠어요', '다', '드릴게요']"
1309,기타 괴롭힘 대화,"['고객', '님', '키', '안되서', '탑승', '어려울것', '같아요', '애가', '키', '작아서', '개월수', '는', '넘겼어요', '규정', '상', '위험할', '수가', '있어서', '이해', '부탁드릴게요', '애가', '저렇게', '우는데', '그냥', '한번', '해줘요', '죄송합니다', '죄송할', '짓', '하지말고', '몰래', '눈감아주면', '도', '좋고', '나도', '좋고', '다', '좋은', '거', '니야', '그러다', '사고', '라도', '나면', '어쩌', '시', '려고', '그러세요', '알바생', '은', '손님', '한테', '아주', '그냥', '악담', '하네', '사고', '나라', '고', '그런게', '아니라', '하는', '마음', '안', '태워주고', '악담', '하고', '내', '다시']"
1310,기타 괴롭힘 대화,"['요', '아무', '도', '안계세요', '손님', '이세', '요', '거', '환불', '할게요', '손님', '죄송하지만', '옷', '은', '환불', '안되세요', '어머', '안', '돼', '구매', '전', '전고지', '드렸구요', '옷', '택', '도', '떼어져있으시네요', '상태', '는', '환불', '어려우세요', '사장', '나오라', '해', '사장', '이랑', '말', '해야겠어', '고객', '님', '정말', '죄송하지만', '환불', '은', '안되십니다', '사장', '안', '불러', '내', '소비자보호', '센터', '신고', '할거야', '고객', '님', '사장', '님', '불러', '드릴게요', '진정하세요']"
1311,직장 내 괴롭힘 대화,"['지은', '씨', '요즘', '출근시간', '늦죠', '집', '멀어서', '원래', '분전', '오더니', '갑자기', '분전', '오고', '됐건', '정시', '일만', '시작', '할수있으면', '언', '오든', '되는거', '아닌가요', '사회생활', '그렇게', '하라', '고', '누가', '말', '분전', '와도', '게', '없더라고요', '없네', '말대꾸', '꼬박꼬박', '하는거', '하며', '신입', '은', '첨', '이네', '말대답', '은', '아니구요', '내일', '다시', '원래', '대로', '분전', '와서', '세팅해놔', '요', '할수있게']"
1312,협박 대화,"['내', '지갑', '손댔지', '내', '돈', '내놔', '아니에요', '돈', '있잖아', '속옷', '속', '숨겨놓으면', '못', '찾을', '줄', '그거', '돈', '이에요', '어디서', '개구', '라', '쳐', '맞아야', '정신차리지', '거', '습관성', '이야', '도벽', '없어요', '어라', '이딴', '식', '나오겟다', '정신', '머리', '글러', '먹었구나', '죄송해요', '일로', '죽여', '버릴거야', '죽어야', '정신차리지', '정신', '차릴게요', '죄송해요']"
1313,갈취 대화,"['어이쿠', '지금', '사람', '쳤어', '죄송합니다', '실수', '예요', '놈', '사람', '잡네', '괜찮으세요', '실수', '했', '네요', '눈', '어따', '두고', '다니는', '거야', '죄송합니다', '겁', '대가리', '없이', '해보자는', '거야', '아닙니다', '실수', '입니다', '잘', '못', '한줄', '알', '면', '값', '해야지', '흠씬', '두', '겨', '맞을래', '순순히', '값', '내놓을래', '잘', '못', '했습니다', '용서', '하세요']"
1314,협박 대화,"['내', '요', '번주', '내', '돈', '보내라고', '했는데', '아직', '안', '보냈네', '죄송합니다', '다음주', '까지는', '꼭', '드리겠습니다', '다음주', '돈', '못', '하면', '어쩔', '거', '꼭', '드리겠습니다', '못', '주면', '는', '신체', '포기', '각서', '쓰고', '장기', '라도', '팔거니까', '알', '둬', '제발', '안됩니다', '만', '더', '기다려주세요', '기다려주는데도', '한계', '있어', '알겠습니다', '다음주', '꼭', '해보겠습니다', '유부', '리지', '마', '가족', '위험해질', '수도', '있으니까']"
1315,기타 괴롭힘 대화,"['쟤', '이랑', '잤대', '진짜', '미쳤다', '어디서', '뻔', '뻔하게', '얼굴', '들고', '다닐', '수가', '있지', '너무', '더럽다', '할', '말', '있어', '없겠지', '저렇게', '못', '생긴', '게', '남자친구', '는', '바뀌네', '능력자', '비결', '알자', '그런', '거', '없어', '그런', '거', '없어', '웃기', '뭔', '자신감', '이야', '더러운', '뭐', '잘났다고', '그런', '얘기', '아무렇지', '않게', '하고', '다녀', '요망', '한', '쟤', '키스', '잘', '한', '대', '반했대', '그런', '건', '어디서', '들었어', '진', '짠', '가봐', '어쩜', '까면', '깔', '수록', '더러운', '매력', '자꾸', '나오니', '앞', '얼굴', '들고', '다닐', '수가', '있겠니', '없지', '없지', '양심', '있으면', '못', '들고', '다니지']"
1316,직장 내 괴롭힘 대화,"['김', '대리', '거', '프로젝트', '직', '완료', '안된거지', '과장', '님', '프로젝트', '다음주', '연기', '되었다고', '메일', '받아서', '진행중', '입니다', '사람', '정신', '있어', '없어', '메일', '이후', '로다', '시', '메일', '보낸거', '몰라', '기한', '은', '주야', '전', '메일', '받은', '적', '없습니다', '다음주', '인줄', '알았습니다', '과장', '님', '메일', '도', '확인', '도', '제대로', '안', '하다니', '김', '대리', '한테', '메일', '전달', '한', '사람', '과장', '님', '김', '대리', '님', '연차', '였어요', '아마', '메일', '첨부', '없엇을거', '에요', '머', '거', '지금', '내일', '마무리', '되어야하는데', '누가', '책임질거야', '는', '내용', '몰랏습니', '다', '과장', '님', '최대한', '다음주', '내', '빨리', '하겠습니다', '웃기지마', '이미', '부서장', '님', '도', '결제', '하신', '주', '주말', '출근', '해서', '빨리', '끝내도록', '해', '과장', '님', '주', '주말', '날', '샌다고', '해도', '못', '합니다', '회사', '그만두겠습니다']"
1317,갈취 대화,"['거', '보인다', '시계', '나도', '아빠', '거', '갖고', '온', '거야', '나도', '한번', '차보', '차보', '는', '건', '되잖아', '한번', '만', '차고', '주는', '거야', '새끼', '비싸게', '그냥', '한번', '본다고', '빨리', '돌려줘야', '돼', '랑', '거', '잘', '어울리지', '않냐', '빨리', '돌려줘', '기스', '거', '낼', '줄', '게', '하루', '만', '빌려줘', '안되는데']"
1318,갈취 대화,"['새끼', '뭐', '사러가냐', '요', '오늘', '돈', '많아', '보인다', '살', '면', '돈좀', '내놔', '싫어요', '돈', '없어요', '지갑', '내놔', '꺼', '아니에요', '형거', '에요', '새끼', '말귀', '못', '알아', '먹네', '니거', '지금', '그냥', '뺏어', '갈수', '도', '있어', '거', '없으면', '안되는데', '말로', '할', '빨리', '내놔라', '한번', '만', '봐주세요']"
1319,기타 괴롭힘 대화,"['고객', '님', '일이', '신', '가요', '거기', '서', '장', '봤거든요', '고객', '님', '근데', '고기', '상한', '같네', '구매', '하신거죠', '일주일', '인가', '모르겠는데', '고객', '님', '영수증', '은', '가져오셨나요', '찾아봐', '얼른', '바꿔줘', '안', '바꿔주면', '누워서', '한', '발자국', '도', '안', '할거야', '고객', '님', '서', '러시', '면', '안되세요', '뭐라는거니']"
1320,갈취 대화,"['알겠으니까', '진정해', '싫어', '경찰', '부르지', '말고', '돈', '이나', '내놔', '칼', '내려놔', '래야', '믿지', '새끼', '나를', '만만하게', '보네', '본보기', '보여줘', '아파', '새끼', '내', '여동생', '건들', '지마', '돈', '내놔', '바보', '돈', '없어', '가진게', '없다고', '뭐', '그런', '거짓말', '은', '안', '통해', '알겠다', '기다려']"
1321,기타 괴롭힘 대화,"['넌', '그것', '도', '할', '수', '없니', '찐', '따', '소리', '듣지', '그런', '말', '하는거', '불쾌해', '그뤈', '말', '하는거', '불쾌', '행', '랑', '할말', '없으니', '그만', '갈게', '내', '말', '안', '끝났어', '어딜', '안', '랑', '있으면', '기분', '나쁘니까', '그만', '꺼져']"
1322,기타 괴롭힘 대화,"['역시', '피로', '풀', '땐', '목욕탕', '이지', '인정', '한다', '뜨', '끈', '뜨끈하니', '좋다', '올', '뭐', '뭐', '짜', '식', '크네', '뭐', '크다고', '칭찬', '이야', '게', '칭찬', '이야', '남자', '가지', '고', '있는', '중', '최고', '칭찬', '이지', '뭔', '데', '그냥', '갑자기', '갑자기', '뭐', '사람', '이상하게', '만드', '내', '뭐', '잘', '못', '했어', '아니야']"
1323,기타 괴롭힘 대화,"['존나', '못', '생겼다', '유튜브', '본', '이랑', '졸라', '똑같이', '생겼다', '니', '뒤통수', '한', '대', '때려도', '되지', '하지말라고', '자꾸', '때리면', '이른다', '자꾸', '때리면', '이른다', '일러', '보던지', '꼭', '생긴', '애가', '그러는데', '내', '뭐', '피', '해준거있어', '니', '숨쉬는게', '피해', '지', '같은', '놈', '옷', '은', '꼭', '그지같은', '거', '입고', '다녀요', '내', '옷', '어때서', '그거', '꼭', '니', '닮은', '옷', '입었으니까', '니', '같은', '애', '제일', '찐', '따같이', '살더라', '한번', '만', '더', '해봐', '진짜', '이를거니까', '한번', '만', '더', '해봐', '진짜', '이를거니까', '이르는', '거', '밖에', '못', '하는', '닮은', '새끼', '내', '놀아주는', '만으로도', '감사히', '여겨라', '진짜', '짜증나']"
1324,기타 괴롭힘 대화,"['맛', '쓰레기', '요', '별', '점', '개', '드립니다', '손님', '부분', '부족했을까요', '정말', '죄송합니다', '국물', '너무', '뜨거웠네요', '따뜻하게', '해달라고', '했지', '뜨겁게', '해', '달랬나요', '업', '장', '은', '따뜻한', '음식', '대접', '하기', '위해', '최선', '다합', '니', '다', '다시는', '집', '못', '시키겠어요', '러시', '면', '영업', '방해', '신고', '합니다', '신고', '새끼', '할', '테', '면', '해봐', '요', '샌', '질', '더', '심하다니까', '욕', '하지', '마세요', '덧글', '도', '신고', '접수', '하겠습니다', '어쩐지', '사장', '목소리', '재수', '없더라니', '확', '망해', '버려야', '해', '거지', '같은', '식당', '손님', '더', '식당', '이용', '하지', '말아주십시오', '오라', '고', '해도', '안', '간다']"
1325,갈취 대화,"['니', '비밀', '폭로', '하기', '전', '빨리', '입금', '해', '만큼은', '없어요', '아시잖아요', '만들어내야지', '세상', '공짜', '어딨냐', '진짜', '힘들어요', '제발', '부탁드려요', '새끼', '내', '자선', '사업가', '아뇨', '잘', '못', '입금', '그러고', '되나', '잘', '보던지', '아뇨', '할게요', '똑바로', '입금', '해라', '내일', '알겠습니다']"
1326,협박 대화,"['회사', '대한', '글', '지워', '글', '도', '못', '씁니까', '좋은', '말로', '할', '글', '지워', '직접', '겪은', '은', '쓴건데', '내리', '라마', '라', '하십니까', '글', '쓴거', '내', '업계', '다', '소문', '내서', '다시는', '취업', '못', '하게', '할꺼야', '글', '쓰는', '자유', '이렇게', '협박', '하셔도', '되는', '겁', '니까', '내', '업계', '사장', '다', '아는거', '알', '지', '동생', '도', '지금', '취업', '준비', '중', '이랬지', '이름', '김나리', '랬', '내', '동생', '은', '건드리지', '마세요', '동생', '한테', '폐', '끼치기', '싫으면', '빨리', '글', '내려', '조용히', '없던', '일로', '해줄테니꺼', '비겁하게', '가족', '은', '건드리지', '마십시오', '알겠어', '죽', '고', '죽자', '동생', '이랑', '랑', '다', '일자리', '하기는', '글렀다', '생각', '해', '그런', '협박', '통', '할', '같습니까', '어림', '도', '없습니다', '거', '다', '녹음', '해서', '협박죄', '고소할', '겁니다', '부모님', '입원', '해있는', '병원', '주소', '도', '알고있어', '엄마', '내', '납치', '할꺼야', '아주', '고통', '스럽게', '죽일꺼야', '글', '삭제', '할']"
1327,직장 내 괴롭힘 대화,"['물어보고', '하랬', '지', '저번', '엔', '알아서', '하시라고', '뭐', '똑바로', '말', '해', '웅', '얼거려', '죄송합니다', '는', '뭐', '제대로', '하는', '게', '없냐', '살', '은', '쪄가지고', '죄송합', '니다', '거', '징계', '감', '이야', '아니었으면', '하려고', '지', '징계', '요', '직장', '잘리고', '싶어', '죄송합니다', '팀', '장님']"
1328,협박 대화,"['총', '내려놔', '그럴', '순', '없어요', '너무', '감정', '적', '생각', '감정', '적', '감정', '적', '이라고', '내', '인생', '짓', '밟아놓고', '알겠어', '말', '말', '인지', '알긴', '뭘', '알', '아는', '사람', '한테', '그럴', '수', '있어', '도', '그렇게', '될', '거', '라고', '생각', '한', '건', '아니야', '진정해', '운', '없었다고', '생각', '해', '한텐', '그게', '운', '없는', '불과해요', '남', '슬픔', '한텐', '운', '불과하', '냔', '말', '제발', '내', '하면', '화가', '풀리겠니', '아무', '도', '내', '똑같이', '돌려주지는', '못', '해도', '하나로', '인해', '주위', '사람', '인생', '망가져', '가는지', '죽어서', '두', '눈', '아무', '도', '할', '수', '없는', '처절함에', '몸부림', '쳐', '보라', '고', '그게', '내게', '받은', '죗값', '치루', '는', '일이', '탕']"
1329,직장 내 괴롭힘 대화,"['해', '그건', '업무', '아닌데요', '할', '수', '없다는', '거야', '감히', '상사', '시키는데', '아무리', '이건', '할', '수', '없습니다', '식이', '면', '달', '승급', '은', '없어', '그건', '안', '되요', '승급', '하고', '싶으면', '내', '말', '들어', '다', '내', '손', '달린거', '알', '지', '알겠습니다', '흑', '흑']"
1330,갈취 대화,"['돈', '빌려줘라', '없어', '내', '저번', '에는', '그냥', '줬지', '미안한데', '진짜', '없어', '안되겠다', '일로', '오늘', '빨리', '가야', '돼', '진짜', '맞는다', '없어', '진짜', '진짜', '안되겠다']"
1331,직장 내 괴롭힘 대화,"['박', '사원', '이리', '봐요', '넵', '지금', '걸', '보고서', '라', '쓴', '겁', '니까', '는', '팀', '장님', '하라', '는', '대로', '앵무새', '예요', '내', '하라', '는', '대로', '만', '합', '니까', '저번', '팀', '장님', '께서', '이렇게', '쓰라고', '내', '요', '이제', '거짓말', '하네', '그런', '게', '아닙니다', '다시', '고쳐오겠습니다', '입사', '한', '지', '벌써', '일주일', '째', '아직도', '이러면', '어떡해', '죄송합니다']"
1332,협박 대화,"['길동', '내', '이면', '만기일', '인데', '돈', '은', '준비', '됐나', '제발', '며칠', '만', '더', '주', '십', '시오', '수입', '도', '없으면서', '베', '짱', '돈', '빌린', '건가', '만', '기다려주시면', '갚을', '수', '있습니다', '만', '그게', '지금', '번', '째', '죄송합니다', '돈', '없으면', '몸', '으로라도', '떼워', '지', '달', '못', '갚으면', '장기', '라도', '떼어', '갈테니', '건강', '관리', '잘', '해', '두게', '일이', '있어도', '마련', '하겠습니다']"
1333,기타 괴롭힘 대화,"['자네', '는', '생각', '없는가', '내', '자네', '결혼', '할', '빈몸', '와서', '집', '사줬으면', '집', '주말', '마다', '와서', '얼굴', '도', '비추고', '자네', '장모', '적적하니', '이야기', '도', '하고', '밥', '도', '해먹', '고', '야하는거', '아닌가', '저번', '주', '에도', '들렸는데', '장인어른', '말', '하면', '죄송합니다', '하면', '되지', '자네', '는', '집', '교육', '그렇게', '받았는가', '장인어른', '말씀', '심하신', '같습니다', '기분', '나쁜가', '나도', '기분', '자네', '때문', '안좋네', '뭘', '그렇게', '잘', '못', '했는지도', '모르겠습니다', '사위', '라도', '마음', '안', '드는거', '데려왔어도', '딸아이', '좋다길래', '받아', '줬더니', '기여', '코', '일이', '생기', '장인어른', '너무하십니다']"
1334,직장 내 괴롭힘 대화,"['안녕하십니까', '사장', '님', '뭔', '안녕해', '미친', '놈', '저리', '꺼져', '죄송합니다', '사장', '님', '그러게', '죄송할', '짓', '하고', '자빠지나', '죄송합니다', '자네', '창의성', '없나', '죄송하다는', '말', '밖에', '못', '하는', '장애', '가지', '고', '있어', '말', '해야', '하나요', '얼', '래', '지금', '대드는', '거야', '됐다', '죄송하다고', '말', '이나', '해', '멍', '청아']"
1335,갈취 대화,"['거', '꼭', '사고', '싶은데', '돈', '모자라', '만원', '만', '주', '라', '만원', '돈', '없어', '있는거', '다', '알', '만원', '도', '없어', '진짜', '없어', '달', '용돈', '다', '썼어', '뭐', '사야', '된다', '하고', '집', '받으면', '되잖아', '저번', '달', '에도', '그렇게', '해서', '엄마', '한테', '받았어', '도', '뭐', '산다', '해서', '줬잖아', '내', '돈', '받으면', '준다', '했잖아', '그건', '근데', '안', '줬잖아', '열', '받게', '하네', '왕따', '당하고', '싶어', '너무하잖아', '계속', '돈', '요구', '하는건', '못', '주겠어', '거', '품절', '될', '거', '같으니까', '내일', '돈', '가져와', '알겠어']"
1336,기타 괴롭힘 대화,"['담배', '사주', '라', '돈', '없어', '몸', '때우던지', '집', '가야', '돼', '만나', '어딜', '집', '에가', '겁', '대가리', '없이', '정말', '가봐야', '돼', '담배', '심부름', '하고가야지', '지금', '은', '곤란해', '맞고', '할래', '그냥', '할래', '미안해']"
1337,기타 괴롭힘 대화,"['괜찮아', '소문났던데', '소문', '남자', '좋아하는건', '알겠는데', '잤다는', '소문', '났', '더', '라고', '친구', '로서', '걱정', '되서', '해주는', '말', '인데', '주위', '신경', '쓰고', '다녀', '한테', '들었어', '한테', '들은', '건', '말', '못', '하고', '너무', '남자', '랑', '만', '노', '니까', '애', '걸레', '같다고', '하더라', '걸레', '라니', '너무', '심하잖아', '걸레', '소리', '듣기', '싫으면', '조심', '해']"
1338,협박 대화,"['여보', '식사', '하세요', '지금', '여보', '오늘', '도', '고생', '많았어요', '밥', '이나', '먹어', '근데', '견과류', '알러지', '있다고', '했죠', '먹으면', '목', '부어', '서', '숨', '안', '쉬어져', '어릴', '후', '한', '번', '도', '먹어', '본', '적', '없어', '아니에요', '나도', '만나고', '견과류', '먹어', '본', '기억', '없어서', '내', '안', '먹으니', '도', '안', '먹어야지', '말', '이라고', '해', '알', '죠', '지금', '안', '먹었잖아요', '근데', '여보', '오늘', '샐러드', '드레싱', '어때요', '땅콩', '갈아', '넣어', '봤는데', '윽', '뭐', '일부러', '윽', '살려줘', '약', '약', '켁', '여보', '고마웠어요', '그러게', '내', '원하는', '대로', '해줬으면', '좋았잖아', '잘가요', '여보']"
1339,갈취 대화,"['길동', '샐러드', '입니다', '요', '아까', '거기', '서', '길동', '샐러드', '배달', '시켰는데', '샐러드', '벌레', '나왔어요', '벌레', '요', '대체', '길동', '샐러드', '먹다가', '왠지', '이상한', '느낌', '들어서', '보', '니까', '벌레', '있었다고요', '손님', '죄송하고요', '그거', '확인', '해', '보고', '환불', '해드릴께요', '확인', '요', '지금', '거짓말', '한다는', '건가', '요', '아뇨', '손님', '그런', '뜻', '아니고', '샐러드', '벌레', '나왔는데', '손님', '의심', '이나', '하고', '망하고싶어요', '언론', '확', '제보', '할까', '요', '손님', '죄송합니다', '진정', '하시고요', '해드리면', '될까', '요', '먹었던', '샐러드', '환불', '해주시고요', '정신', '적', '위자료', '백만원', '입금', '하세요', '내일', '입금', '안되면', '거', '언론', '다', '뿌려', '버릴꺼예요', '망하는거야']"
1340,갈취 대화,"['아가씨', '택시', '비', '없는데', '돈좀', '빌려주소', '필요하신데요', '만원', '만', '지금', '만원', '밖에', '없어요', '카드', '라도', '줘', '카드', '는', '맞을래', '아뇨', '진작', '그랬어야지']"
1341,직장 내 괴롭힘 대화,"['인사', '고과', '결과', '봤니', '씨', '는', '머', '술', '도', '잘', '먹고', '친화력', '도', '좋고', '업무', '처리', '능력', '도', '뛰어나서', '특별히', '좋게', '평가', '했어', '근데', '씨', '는', '회식', '도', '안', '좋아하고', '농담', '도', '할줄', '모르고', '업무', '능력', '뛰어나도', '사람', '사회', '성', '그렇게', '없어', '서야', '원', '오늘', '도', '한잔', '하시죠', '좋지', '나야', '씨', '먹어주면', '감사할', '따름', '이지', '머', '씨', '는', '오늘', '도', '안', '갈거지', '아닙니다', '도', '할', '수', '있습니다', '기분', '좋은', '날', '인데', '씨', '도', '가시', '죠', '씨', '어제', '요청', '한', '자료', '준비', '다', '됬나요', '내일', '자료', '보고', '싶은데', '요청', '하신', '자료', '는', '씨', '담당', '인데', '방금', '전', '못', '들었어요', '씨', '는', '랑', '저녁', '업무', '관련', '해서', '긴히', '할', '얘기', '있으니', '마무리', '는', '씨', '해주세요']"
1342,협박 대화,"['이제', '그만', '헤어져', '난', '그럴수', '없는데', '이제', '지쳤으니', '정리', '하고', '싶다고', '난', '그럴', '맘', '없는데', '헤어지자', '면', '나쁜', '맘', '먹는수밖에', '억지', '쓰지말고', '헤어져줘요', '정', '그렇게', '하고싶다면', '난', '널', '지', '끝', '따라가서', '죽여', '버릴거야', '말', '도', '안되는', '소리', '하지말고', '날놓아줘요', '내', '장난', '같아', '염산테러', '도', '난', '무섭지', '않다고', '제발', '그러지', '마', '요', '나와', '헤어지겠다면', '난', '널', '정말', '수', '써서라도', '죽여', '버릴테니', '명', '심해']"
1343,협박 대화,"['아가', '누구세요', '아저씨', '니', '아빠', '친구', '많이', '컸구나', '아빠', '친구', '요', '안녕하세요', '근데', '아빠', '러시', '는', '지', '모르겠는데', '아저씨', '피하', '아빠', '요즘', '바쁘', '신지', '말씀드려', '볼게요', '착하지', '아빠', '한테', '가서', '전', '해드려', '내', '눈앞', '나타나지', '않으면', '다시는', '이쁜', '딸', '못', '본다고', '요', '랑', '니', '아빠', '랑', '물', '속', '빠져서', '시체', '팅팅', '부어', '서', '형태', '도', '못', '알아보게', '만들기', '전', '가서', '전하', '라고', '흐윽', '아저씨', '이러세요']"
1344,직장 내 괴롭힘 대화,"['씨', '피아니스트', '이렇게', '타자', '소리', '뚱땅뚱땅', '소리', '크지', '내', '못', '하겠', '시작', '이네', '는', '맨날', '허구', '헌', '날', '술', '마시고', '갈궈', '그러게', '말', '이야', '하아', '오늘', '시작', '이네', '키', '스킨', '은', '깐거야', '이렇게', '뚱땅거리', '지', '이미', '깔았습니다', '자기야', '서', '하는', '거', '서로', '조심', '하자', '고', '진짜', '부모', '교육', '잘', '시켜야', '한다니까', '요', '진짜', '찔리니', '하아', '정말', '진짜', '없어서', '진짜', '내', '회사', '관', '둬야지', '정말']"
1345,갈취 대화,"['민선', '요즘', '아이돌', '준비', '하느라', '돈', '너무', '많이', '나가서', '만원', '만', '빌려줄', '수', '있어', '만원', '너무', '많은거', '아니야', '돈', '없어', '민선', '아이돌', '준비', '돈', '많이', '드는거', '도', '알잖아', '서로', '돕자', '미안해', '돈', '없어서', '나도', '굶고', '그러느데', '도', '부족해', '너무', '힘들어', '친구', '도와줘야지', '안', '돼', '미안해', '너무한거', '아니야', '아이돌', '친구', '두면', '도', '좋은', '거', '잖아', '빨리', '빌려주고', '데뷔', '하길', '기도', '해줘', '아이돌', '되면', '좋은데', '는', '지금', '너무', '힘들어', '나중', '돈', '많으면', '빌려줄게', '난', '지금', '없거든', '빨리', '빌려줘라', '내', '용돈', '받으면', '줄', '게', '좋게', '끝내자', '빨리', '줘']"
1346,기타 괴롭힘 대화,"['학교', '다닐', '재밌었는데', '그치', '맞아', '맞아', '초등학교', '는', '진짜', '아무', '걱정', '없이', '놀고', '재밌었지', '난', '그런', '거', '말고', '예전', '범수', '수업', '화장실', '못', '가게', '했다고', '자리', '오줌', '쌌잖아', '진짜', '대단했지', '그건', '어릴', '고', '선생님', '안', '보내', '주셔서', '그랬지', '맞아', '그런', '얘기', '해', '완전', '어릴', '잖아', '뭐', '어릴', '니까', '괜찮은', '거', '아냐', '뒤', '쟤', '계속', '별명', '쉬', '쟁이', '였잖아', '요즘', '은', '지도', '안', '그려', '풉', '지나치지', '않냐', '그런', '얘기', '하는', '건', '매너', '아닌', '같은데', '쉬', '쟁이', '쉬', '쟁이', '라고', '하지', '못', '가게', '한다고', '그걸', '못', '참고', '반', '쉬', '싸냐']"
1347,직장 내 괴롭힘 대화,"['신입', '깔깔이', '가져와', '깔깔이', '뭔', '지', '모르겠습니다', '는', '입사', '한지', '주일', '이나', '됐는데', '아직도', '모르냐', '새끼', '죄송합니다', '한다고', '무시', '하는거지', '일로', '입', '니까', '얘', '보고', '노가다', '하는', '장원', '이란', '다', '시발', '놈', '아닙니다', '넌', '앞', '기대해라']"
1348,기타 괴롭힘 대화,"['땅콩', '어딨냐', '내', '재밌는거', '알', '왔다', '리', '상호', '내', '유튜브', '봤는데', '이러면', '기절', '일로', '바', '미안해', '내', '맛있는거', '사다줄께', '괴롭히지마', '됐고', '초', '줄', '께', '으악', '뭐', '벌써', '기절', '해', '새끼', '안', '움직이는데', '뭐', '죽은거야', '뭐', '좆', '됬다']"
1349,기타 괴롭힘 대화,"['수학', '성적', '잘나왔더라', '고마워', '고마운것보다', '했어', '같은', '문제', '두', '번', '씩', '풀었어', '정말', '뭐', '컨닝', '한', '거', '아니니', '소리', '하는거야', '평상시', '성적', '안나', '오는', '애가', '수학', '점수', '꽤', '높아서', '혹', '시나', '하고', '물어봤어', '내', '노력', '했다고는', '생각', '안', '하는거야', '기분', '나쁘니', '그니까', '평상시', '공부', '하지', '그랬어', '갑자기', '성적', '튀니까', '애', '이의', '심하잖아', '빡', '대가리', '일인', '가하고', '다', '나쁘다', '너무하다']"
1350,협박 대화,"['내', '봐줘야해', '미안해', '부턴', '안', '할게', '항상', '미안해', '다신', '안', '그럴게', '젠', '지겨워', '사귀는', '도', '그렇게', '떳떳한', '부분', '없잖아', '어디서', '큰소리', '항상', '만', '미안해하고', '내', '사과', '하고', '젠', '나더', '지겨워', '내', '쫄아', '서', '사과', '할거', '같아', '내', '죽', '여서', '아무', '도', '못', '찾는', '곳', '묻을거야', '진짜', '쓰레기', '다', '내', '진짜', '못', '할거', '같지', '진짜', '죽일거야']"
1351,갈취 대화,"['거기', '요', '거기', '왜왜', '요', '요', '웃기는', '놈', '이네', '가진거', '없어요', '거기', '귀', '꽂혀있는건', '뭔', '데', '거', '가짜', '에요', '뭐', '구라', '치고', '있네', '내놔', '임마', '그거', '차이팟', '이에요']"
1352,직장 내 괴롭힘 대화,"['어머', '김팀', '장', '오늘', '되게', '빨리', '끝냈네', '가나', '급한', '일정', '있어서', '얼씨구', '어디서', '먼저', '퇴근', '하려고', '지금', '김팀', '장', '만', '바뻐', '진짜', '급해서요', '하는', '꼬', '라지', '하고는', '이래놓고', '퇴근', '이야', '할', '은', '다', '했습니다', '어디서', '따', '박', '따', '박', '말대꾸', '어른', '얘기', '하면', '그냥', '알겠습니다', '죄송합니다', '하면', '되지', '잔말', '이렇게', '많아', '죄송합니다', '오늘', '은', '퇴근', '할', '생각', '꿈', '도', '꾸지마', '알', '아들']"
1353,갈취 대화,"['담배', '만', '거기', '담배', '내놔', '한테', '맡겨놓으셨어요', '내놔라고', '샹놈', '싫다고요', '쳐', '맞아야지', '갑자기', '이러세요', '한테', '내놔', '갖고', '있는거', '다', '내놔', '담배', '다', '가져가세요', '빡치게', '하네', '다', '드릴게요', '죄송해요', '휴대폰', '도', '내놔', '안', '돼요', '죄송해요', '잘', '못']"
1354,직장 내 괴롭힘 대화,"['친구', '는', '저렇게', '하는데', '도대체', '누가', '뽑은', '거야', '않나', '김', '대리', '그러게', '말', '이에요', '죄송합니다', '농담', '이야', '인턴', '걸', '직장', '내', '고발', '하고', '그런', '거', '아니지', '그런', '거', '아닙니다', '요즘', '애', '무섭다니까', '앞', '에선', '아니라고', '하고', '뒤', '에선', '못', '하는', '더해요', '아닙니다', '상사', '농담', '하는데', '표정', '인턴', '그래가지고', '사회생활', '할', '수', '있겠어', '웃으면서', '넘어갈', '줄', '도', '알아야지']"
