idx,class,conversation
4471,일반 대화,"아빠, 내가 하고 싶은 거 있는데 왜 맨날 반대해?  
반대하는 게 아니라, 네가 충분히 고민했는지 확인하는 거야.  
근데 매번 안 된다고 하니까 답답해.  
그럼 네가 진짜 원하는 이유를 좀 더 설명해봐.  
응, 나도 설득할 준비해서 다시 얘기해볼게."
4472,일반 대화,"누나, 왜 내 방에 들어와서 내 물건 막 써?  
뭐 어때, 어차피 가족끼리 쓰는 건데.  
그래도 내 허락은 받고 써야 하는 거 아니야?  
알겠어. 다음부터는 물어볼게.  
응, 그러면 나도 신경 안 쓸게."
4473,일반 대화,"엄마, 맨날 네 방 좀 치우라고 하는데 왜 안 해?  
치울 거야, 지금 할 기분이 아닐 뿐이야.  
그럼 언제 치울 건데? 그냥 미룰 거잖아.  
알겠어, 오늘 저녁까진 정리할게.  
진짜지? 안 하면 잔소리 더 할 거야!"
4474,일반 대화,"아빠, 왜 내가 뭐만 하면 비교해?  
네가 좀 더 발전했으면 해서 그러는 거야.  
근데 매번 누구랑 비교당하는 게 너무 스트레스야.  
미안, 앞으로는 네 성장을 더 봐주도록 할게.  
응, 나도 더 노력할 테니까 비교는 좀 줄여줘."
4475,일반 대화,"형, 내 물건 빌려갔으면 제때 돌려줘.  
아, 깜빡했어. 미안.  
맨날 깜빡하잖아. 그래서 내가 빌려주기 싫은 거야.  
알겠어. 오늘 안에 돌려줄게.  
응, 그러면 나도 더 빌려줄 수 있을 거 같아."
4476,일반 대화,"엄마, 왜 내가 늦게 들어오면 그렇게 화내?  
밤늦게 다니는 게 위험하잖아.  
나도 조심하고 다니는데…  
그래도 걱정되니까 적어도 문자라도 해줘.  
응, 알겠어. 다음엔 꼭 연락할게."
4477,일반 대화,"아빠, 나 하고 싶은 일 있는데 왜 자꾸 현실적인 거만 생각해?  
현실적인 문제도 중요하니까 그렇지.  
그래도 내가 정말 하고 싶은 일이야.  
알겠어. 그럼 좀 더 구체적인 계획을 세워봐.  
응, 나도 준비해서 다시 얘기해볼게."
4478,일반 대화,"누나, 왜 맨날 내 옷 가져가서 안 돌려줘?  
아, 몇 번 안 그랬어.  
근데 찾으면 항상 내 옷 네 방에 있잖아!  
알겠어, 다음부터는 네 허락 받고 가져갈게.  
응, 그러면 나도 신경 안 쓸게."
4479,일반 대화,"엄마, 나 핸드폰 너무 많이 본다고 뭐라 하지 마.  
너무 오래 보니까 건강에 안 좋을까 봐 그러지.  
나도 조절하면서 보고 있어.  
그래도 정해진 시간만큼만 보는 게 좋을 거야.  
알겠어. 나도 신경 써볼게."
4480,일반 대화,"아빠, 왜 맨날 내 친구들이랑 어울리는 거 간섭해?  
네가 좋은 영향을 받았으면 해서 그러는 거야.  
근데 친구는 내가 선택하는 거잖아.  
그래, 대신 무슨 일이 있으면 꼭 얘기해줘.  
응, 나도 숨기지 않고 말할게."
4481,일반 대화,"형, 내 게임기 좀 조심히 써.  
야, 별로 심하게 쓴 것도 아닌데.  
근데 보면 맨날 흠집 나 있잖아.  
알겠어, 앞으로 더 조심해서 쓸게.  
응, 그러면 나도 편하게 빌려줄게."
4482,일반 대화,"엄마, 왜 내가 TV 보면 맨날 뭐라고 해?  
너무 오래 보니까 그렇지.  
근데 나도 쉴 때 좀 편하게 보고 싶어.  
그래, 정해진 시간만큼만 보면 괜찮아.  
응, 나도 적당히 조절할게."
4483,일반 대화,"아빠, 왜 맨날 나한테만 집안일 시켜?  
네가 집에 있는 시간이 많잖아.  
형도 집에 있잖아! 형한텐 말 안 하면서.  
알겠어. 형도 시킬 테니까 너도 불만 갖지 마.  
응, 그러면 나도 더 열심히 도울게."
4484,일반 대화,"누나, 왜 내가 좋아하는 간식 맨날 먼저 먹어?  
아, 미안. 그냥 있길래 먹었어.  
근데 나 먹으려고 남겨둔 건데…  
그럼 다음엔 네 거 따로 남겨둘게.  
응, 그러면 나도 화 안 낼 거 같아."
4485,일반 대화,"엄마, 왜 내가 뭐 하려고 하면 맨날 불안해해?  
너무 위험한 건 아닌지 걱정되니까 그렇지.  
근데 나도 알아서 조심하는데…  
그래도 부모 입장에선 걱정될 수밖에 없어.  
알겠어. 나도 조심할 테니까 너무 걱정하지 마."
4486,일반 대화,"아빠, 왜 내가 가고 싶은 대학에 맨날 태클 걸어?  
네 미래를 위해서 더 좋은 선택을 했으면 해서.  
근데 내 인생이잖아. 내가 결정하면 안 돼?  
그래, 대신 충분히 고민하고 신중하게 선택해야 해.  
응, 나도 다시 생각해보고 결정할게."
4487,일반 대화,"형, 내 책 빌려갔으면 깨끗하게 돌려줘.  
아, 미안. 커피 좀 흘렸어.  
그게 문제야! 그래서 빌려주기 싫은 거야.  
알겠어, 앞으로는 더 조심해서 볼게.  
응, 그러면 나도 다시 빌려줄게."
4488,일반 대화,"엄마, 왜 내가 늦게까지 공부하면 뭐라 해?  
너무 피곤하면 오히려 집중이 안 되니까 그렇지.  
근데 나도 해야 할 게 많아서 늦게까지 하는 거야.  
그래도 건강이 우선이야. 조금 일찍 자고 아침에 하는 건 어때?  
응, 한번 그렇게 해볼게."
4489,일반 대화,"아빠, 왜 나만 자꾸 집에 일찍 들어오라고 해?  
네가 아직 학생이니까 그렇지.  
형도 늦게 들어오는데 왜 나한테만 그래?  
그래, 그럼 형도 같이 이야기해볼게.  
응, 형도 좀 신경 쓰면 나도 덜 억울할 듯."
4490,일반 대화,"언니, 왜 맨날 내 화장품 몰래 써?  
아, 한두 번 쓴 건데 뭘 그렇게 난리야.  
한두 번이 아니라 거의 네 거처럼 쓰잖아!  
알겠어. 앞으로는 꼭 허락 받고 쓸게.  
응, 그러면 나도 신경 안 쓸 거 같아."
4491,일반 대화,"엄마, 맨날 내 휴대폰 검사하는 거 좀 그만하면 안 돼?  
너무 오래 보니까 걱정돼서 그런 거야.  
근데 나도 알아서 조절하고 있는데…  
그래도 너무 늦게까지 하면 건강에 안 좋아.  
알겠어, 나도 적당히 조절할게."
4492,일반 대화,"아빠, 왜 맨날 내가 늦게 자는 거 가지고 뭐라 해?  
너무 늦게 자면 아침에 피곤하잖아.  
근데 나도 나름대로 이유가 있어서 늦게 자는 거야.  
그래도 건강 생각해서 최소한 12시 전엔 자라.  
알겠어, 나도 노력해볼게."
4493,일반 대화,"형, 왜 내 방에 들어올 때 노크 안 해?  
야, 그냥 잠깐 들어간 거잖아.  
그래도 기본적인 예의는 지켜줬으면 좋겠어.  
알겠어, 다음부터는 꼭 노크할게.  
응, 그러면 나도 예민하게 반응 안 할게."
4494,일반 대화,"엄마, 나 집에서 혼자 조용히 있고 싶은데 맨날 뭐 하라고 시켜.  
가족이 같이 사는 집인데 가만히 있는 게 이상하지 않냐?  
아니, 나도 쉬고 싶을 때가 있다고.  
그래도 최소한 자기 방 정리 정도는 해야지.  
알겠어, 나도 할 건 할 테니까 좀 덜 시켜줘."
4495,일반 대화,"아빠, 나 자취하고 싶은데 왜 맨날 반대해?  
네가 혼자 생활하기엔 아직 힘들 거 같아서 그렇지.  
근데 나도 독립해보고 싶단 말이야.  
알겠어, 그럼 네가 정말 책임질 수 있는지 증명해봐.  
응, 나도 계획 잘 세워서 다시 얘기해볼게."
4496,일반 대화,"누나, 내 물건 빌려갔으면 제때 돌려줘.  
아, 미안. 깜빡했어.  
맨날 깜빡하잖아. 그래서 빌려주기 싫은 거야.  
알겠어, 오늘 안에 꼭 돌려줄게.  
응, 그러면 나도 신경 안 쓸게."
4497,일반 대화,"엄마, 왜 맨날 내가 늦잠 자는 거 가지고 뭐라 해?  
늦게까지 핸드폰 보니까 늦잠 자는 거잖아.  
그래도 주말엔 좀 푹 자고 싶다고.  
알겠어. 대신 기상 시간은 너무 늦지 않게 하자.  
응, 나도 조절해볼게."
4498,일반 대화,"아빠, 왜 내 친구들이랑 노는 거 가지고 뭐라 해?  
네가 좋은 영향을 받았으면 해서 그러는 거야.  
근데 친구는 내가 선택하는 거잖아.  
그래, 대신 무슨 문제 있으면 꼭 얘기해.  
응, 나도 숨기지 않고 말할게."
4499,일반 대화,"형, 내 컴퓨터 좀 그만 써.  
아, 잠깐만 쓴 거야.  
근데 맨날 네가 먼저 켜져 있잖아.  
알겠어, 다음부터는 네 허락 받고 쓸게.  
응, 그러면 나도 신경 안 쓸게."
4500,일반 대화,"엄마, 큰이모 진짜 너무 오지랖 넓지 않아?  
또 무슨 말 하셨어?  
나한테 살쪘다고 관리 좀 하라면서 자기 딸은 괜찮대.  
하… 그분 원래 그래. 그냥 한 귀로 듣고 흘려.  
그래도 들을 때마다 짜증 난다니까."
4501,일반 대화,"형, 아빠 요즘 왜 이렇게 잔소리가 많아졌냐?  
몰라, 나도 요즘 듣기 싫어 죽겠어.  
맨날 공부하라는 말만 하잖아.  
그냥 대충 듣고 넘기는 게 답이야.  
응, 그러려고 하는데 쉽지 않네."
4502,일반 대화,"엄마, 왜 할머니는 맨날 사촌만 예뻐해?  
너만 그렇게 느끼는 거 아니야?  
아니야, 나한테는 맨날 조심하라고 하면서 걔한테는 다 해주잖아.  
그래도 네가 서운해하지 않았으면 좋겠어.  
응… 그냥 너무 티 나서 속상했어."
4503,일반 대화,"누나, 우리 막내이모 진짜 너무 말 많지 않냐?  
ㅋㅋㅋ 나도 그 생각했어.  
만날 때마다 한 시간을 떠드는 거 실화냐?  
그러니까, 우리 얘기는 듣지도 않음.  
그냥 그러려니 하고 넘겨야지 뭐."
4504,일반 대화,"엄마, 삼촌 또 돈 빌려달라고 한 거야?  
그걸 네가 어떻게 알았어?  
맨날 똑같은 패턴이잖아. 그리고 절대 안 갚잖아.  
그러니까… 이번엔 안 해주려고 생각 중이야.  
잘 생각했어. 또 주면 끝도 없을 거야."
4505,일반 대화,"형, 아빠는 왜 맨날 엄마한테만 뭐 하라고 시키냐?  
진짜 답답하지 않냐?  
자기는 가만히 앉아서 리모컨만 만지면서 엄마한테 이것저것 시키고.  
그러니까. 엄마도 짜증 나는 거 같던데.  
한 번 제대로 말해야 하는 거 아닌가 싶어."
4506,일반 대화,"엄마, 이모는 왜 맨날 우리 집만 오면 집안일 참견해?  
너도 느꼈어?  
응, 나 뭐 먹고 있으면 '그렇게 먹으면 살찐다' 이러고.  
진짜 스트레스겠다. 그냥 한 귀로 흘려.  
그러려고 해도 맨날 그러니까 힘들어."
4507,일반 대화,"아빠, 외삼촌 또 무슨 투자하라고 했어?  
어, 이번엔 코인 하라고 하더라.  
진짜 안 질리냐? 지난번에도 실패했으면서.  
그러니까. 그래서 그냥 대충 듣고 넘겼어.  
잘했어. 또 휘말리면 안 돼."
4508,일반 대화,"누나, 엄마는 왜 맨날 작은이모 편만 드는 거 같냐?  
ㅋㅋㅋ 너도 그렇게 느꼈어?  
응, 맨날 작은이모가 뭐 하면 '좋은 뜻으로 그런 거야' 이러잖아.  
맞아, 그냥 그러려니 해야지 뭐.  
그냥 별 말 안 하는 게 나을 듯."
4509,일반 대화,"엄마, 우리 할머니는 왜 맨날 나만 뭐라 하셔?  
너한테 더 기대가 커서 그러시는 거야.  
아니야, 사촌들은 맨날 잘했다고 하는데 나만 지적당한다고.  
그런 거 너무 신경 쓰지 마.  
그래도 속상해. 대놓고 차별하는 거 같아."
4510,일반 대화,"형, 아빠는 왜 맨날 잔소리만 하냐?  
ㅋㅋㅋ 너도 요즘 힘들지?  
응, 진짜 숨만 쉬어도 뭐라고 하는 거 같아.  
그냥 적당히 대답하고 넘기는 게 편해.  
맞아. 괜히 대꾸하면 더 피곤해지니까."
4511,일반 대화,"엄마, 사촌 오빠 진짜 너무 재수 없어.  
왜, 또 뭐래?  
맨날 자기가 공부 잘한다고 자랑하면서 나 무시해.  
신경 쓰지 마. 걔 원래 그런 스타일이야.  
그래도 듣고 있으면 너무 짜증 난다니까."
4512,일반 대화,"아빠, 삼촌은 왜 맨날 사업 얘기만 해?  
너도 질렸구나?  
응, 밥 먹을 때도 자기 사업 어쩌고 하면서 말 길어지잖아.  
그러니까. 그냥 대충 듣고 끄덕이면 돼.  
응, 이제 그러려니 하려고."
4513,일반 대화,"누나, 엄마는 왜 맨날 우리한테 비교질이야?  
ㅋㅋㅋ 너도 스트레스 받았구나.  
응, 누구는 뭐 했는데 넌 뭐 하냐 이러잖아.  
그냥 그러려니 하고 넘기는 게 답이야.  
그래도 듣다 보면 너무 짜증 나."
4514,일반 대화,"엄마, 고모는 왜 우리한테만 뭐라 해?  
너네가 말을 잘 듣는다고 생각해서 그러는 거야.  
아니야, 사촌들은 뭐 해도 그냥 넘어가면서 우리만 뭐라 하잖아.  
그래도 그런 말 너무 신경 쓰지 마.  
응… 그냥 맨날 그러니까 힘들어."
4515,일반 대화,"형, 아빠는 왜 맨날 형이랑 나 비교해?  
ㅋㅋㅋ 나도 그거 개싫어.  
그러니까, 뭘 해도 형은 잘하고 난 부족한 것처럼 말해.  
그냥 흘려들어. 신경 쓰면 피곤해진다.  
응, 그러려고 하는데 쉽지 않네."
4516,일반 대화,"엄마, 삼촌 또 돈 빌려달라고 한 거야?  
어떻게 알았어?  
맨날 똑같잖아. 그리고 절대 안 갚잖아.  
그러니까… 이번엔 안 해주려고.  
잘 생각했어. 또 주면 끝도 없을 거야."
4517,일반 대화,"아빠, 외삼촌은 왜 맨날 자기 자랑만 해?  
ㅋㅋㅋ 너도 질렸구나?  
응, 만날 때마다 똑같은 얘기하면서 대단한 척하잖아.  
그냥 끄덕이고 넘어가면 돼. 안 그러면 더 길어져.  
맞아. 이제 그냥 대충 대답해야겠다."
4518,일반 대화,"누나, 엄마는 왜 맨날 우리한테만 뭐라고 해?  
ㅋㅋㅋ 그러게. 아빠한텐 말도 못 하면서.  
그러니까. 뭐만 하면 우리가 다 잘못한 거 같아.  
그냥 그러려니 해야지. 스트레스 받으면 손해야.  
응, 나도 이제 그냥 흘려들어야겠어."
4519,일반 대화,"엄마, 큰이모 또 전화 와서 잔소리했어.  
이번엔 또 뭐래?  
결혼 언제 할 거냐면서 잔소리 폭격하더라.  
하… 그분 원래 그래. 그냥 한 귀로 듣고 흘려.  
그러려고 해도 들을 때마다 스트레스야."
4520,일반 대화,"누나, 외할머니는 왜 맨날 나만 혼내는 거 같냐?  
ㅋㅋㅋ 나도 그거 느꼈어.  
형은 가만히 있어도 난 뭐만 하면 잔소리하잖아.  
그냥 그러려니 하고 넘기는 게 답이야.  
그래도 솔직히 좀 서운해."
4521,일반 대화,"엄마, 삼촌은 왜 맨날 돈 문제야?  
또 빌려달라고 했어?  
응, 이번엔 무슨 사업한다고 투자 좀 해달래.  
헐, 지난번에도 그런 말 하지 않았어?  
그러니까, 이번엔 절대 안 해줄 거야."
4522,일반 대화,"형, 아빠는 왜 맨날 내 용돈 줄이려고 해?  
ㅋㅋㅋ 너도 걸렸구나?  
응, 형은 가만히 있는데 나한테만 자꾸 아끼라고 하잖아.  
그냥 필요할 때마다 미리 이유 잘 말해두는 게 좋아.  
오, 그거 좋은 방법이네."
4523,일반 대화,"엄마, 작은이모는 왜 맨날 남의 집안일 참견해?  
ㅋㅋㅋ 또 무슨 말 하셨어?  
이번엔 우리 집 살림살이까지 체크하더라.  
헐, 진짜 피곤하다.  
그러니까, 그냥 대충 대답하고 넘겼어."
4524,일반 대화,"아빠, 고모부는 왜 맨날 자기가 잘났다고 해?  
ㅋㅋㅋ 그분 원래 스타일이잖아.  
아니, 뭔 얘기만 하면 다 자기가 먼저 해본 거래.  
그냥 끄덕끄덕하면서 흘리는 게 답이야.  
응, 그러는 게 정신 건강에 좋겠지."
4525,일반 대화,"엄마, 할머니가 나보고 공부 좀 하라는데 너무 스트레스야.  
그분은 원래 공부 중요하게 생각하시잖아.  
근데 형은 아무 말 안 하면서 나만 뭐라 해.  
맞아, 조금 차별하는 건 있지.  
그냥 적당히 듣고 넘겨."
4526,일반 대화,"누나, 사촌동생 왜 맨날 내 거 따라 해?  
ㅋㅋㅋ 아직 어려서 그런가?  
아니, 옷부터 말투까지 다 따라 해서 짜증 나.  
그럼 너도 그냥 쿨하게 넘겨. 신경 쓰면 피곤해.  
맞아… 그냥 그러려니 해야겠다."
4527,일반 대화,"엄마, 우리 친척들 진짜 모이면 피곤해.  
ㅋㅋㅋ 이번에 또 뭐 있었어?  
삼촌은 사업 얘기만 하고, 고모는 다이어트 하라고 잔소리.  
헐, 한두 번도 아니고 매번 그러네.  
그러니까, 그냥 최대한 말 안 섞는 게 답이야."
4528,일반 대화,"형, 아빠 또 누구랑 비교했냐?  
ㅋㅋㅋ 너 이번엔 누구랑 비교당했어?  
사촌형이 승진했다면서 넌 뭐 하냐고 한숨 쉬시더라.  
아, 그거 진짜 기빨리는 소리다.  
맞아, 그냥 한 귀로 듣고 넘겨야 돼."
4529,일반 대화,"엄마, 외할아버지는 왜 맨날 옛날 얘기만 해?  
ㅋㅋㅋ 원래 어르신들 그러셔.  
근데 매번 똑같은 얘기 반복해서 너무 힘들어.  
그냥 리액션만 적당히 하면 돼.  
응, 앞으로는 가볍게 넘겨야겠다."
4530,일반 대화,"아빠, 삼촌은 왜 맨날 자기가 제일 힘들다고 해?  
ㅋㅋㅋ 원래 그런 스타일이잖아.  
아니, 다들 힘든데 혼자만 힘든 척하니까 짜증 나.  
그냥 그러려니 해야지. 말하면 피곤해.  
맞아. 이제 그냥 고개만 끄덕여야겠다."
4531,일반 대화,"엄마, 사촌누나 또 인스타 자랑질 시작했어.  
이번엔 또 뭐 올렸어?  
외제차 타고 여행 갔다면서 럭셔리 라이프 어쩌고.  
ㅋㅋㅋ 그런 거 너무 신경 쓰지 마.  
그러려고 해도 너무 오버해서 짜증 나."
4532,일반 대화,"형, 아빠 또 밥상머리에서 훈계 시작했어.  
ㅋㅋㅋ 너도 걸렸구나?  
응, 이번엔 인생 계획에 대해 고민해보라더라.  
그냥 대충 맞장구치고 끝내는 게 속 편해.  
맞아, 괜히 반박하면 더 길어지니까."
4533,일반 대화,"엄마, 고모는 왜 맨날 엄마한테만 뭐라 해?  
그러게… 나도 가끔 이해 안 돼.  
맨날 잔소리하고 시시콜콜 간섭하는데 듣기만 하고 있잖아.  
싸워봤자 피곤하니까 그냥 넘어가는 거야.  
그래도 너무 속상할 거 같아."
4534,일반 대화,"누나, 우리 외삼촌은 왜 맨날 엄마한테 돈 빌려가?  
ㅋㅋㅋ 진짜 그거 눈치 없어 보이지 않아?  
그러니까, 빌릴 때는 간절한데 절대 안 갚잖아.  
이번엔 엄마도 안 해주려나 봐.  
잘 생각하셨다. 또 주면 안 돼."
4535,일반 대화,"엄마, 할아버지는 왜 맨날 내가 먹는 거 간섭해?  
너 건강 생각해서 그러시는 거야.  
근데 맨날 살찐다고 뭐라 하니까 너무 스트레스야.  
너무 신경 쓰지 마. 그냥 대충 넘겨.  
응, 그러려고 하는데 들을 때마다 신경 쓰여."
4536,일반 대화,"아빠, 이모부는 왜 맨날 남의 집 애들이랑 비교해?  
ㅋㅋㅋ 너도 그 소리 들었어?  
응, 누구는 뭐 해서 성공했다더라 이러잖아.  
그냥 한 귀로 듣고 흘리는 게 제일 좋아.  
맞아. 괜히 신경 쓰면 피곤해."
4537,일반 대화,"엄마, 큰이모는 왜 맨날 우리 집에 와서 훈계해?  
ㅋㅋㅋ 이번엔 또 뭐라고 하셨어?  
부모님한테 더 효도해야 한대.  
하… 자기는 잘하면서 우리한테만 뭐라 하네.  
그러니까. 듣고 있다가 짜증 나더라."
4538,일반 대화,"형, 사촌형 또 자기 자랑 시작했어.  
ㅋㅋㅋ 이번엔 또 뭐래?  
회사에서 인정받는다느니, 연봉 많이 올랐다느니.  
와, 그거 듣고 있으면 기빨릴 듯.  
진짜. 괜히 비교당하는 느낌이야."
4539,일반 대화,"엄마, 이모는 왜 맨날 다이어트 강요해?  
ㅋㅋㅋ 또 뭐래?  
이번엔 뭐 먹지 말라고 리스트까지 보내줬어.  
헐, 개오바. 그냥 신경 끄는 게 답이야.  
응, 나도 대충 듣고 넘길래."
4540,일반 대화,"엄마, 고모는 왜 맨날 자기가 제일 힘든 척해?  
ㅋㅋㅋ 또 무슨 소리 하셨어?  
집안일 혼자 다 한다면서 한탄하더라.  
아니, 가족들 다 도와주는 거 알면서 왜 그러시냐?  
그러니까, 듣고 있다가 한숨 나왔어."
4541,일반 대화,"형, 아빠는 왜 맨날 뉴스 보면서 나한테 잔소리해?  
ㅋㅋㅋ 너도 걸렸냐?  
응, 이번엔 경제 공부 좀 하라면서 또 한마디 하더라.  
그냥 대충 맞장구치는 게 답이야.  
맞아, 반박하면 더 길어지니까."
4542,일반 대화,"엄마, 작은이모 맨날 남의 인생 상담하는데 자기 일은 해결 못 하잖아.  
ㅋㅋㅋ 그러니까. 남 일에는 전문가야.  
이번엔 또 누구한테 뭐라 했어?  
사촌언니한테 결혼 빨리 하라고 했다더라.  
헐, 자기 인생이나 신경 쓰지."
4543,일반 대화,"아빠, 할아버지는 왜 맨날 운동하라고 하셔?  
건강 챙기라고 그러시는 거지.  
근데 형은 가만히 있는데 나한테만 뭐라 하잖아.  
맞아, 조금 편애하시긴 해.  
그냥 적당히 듣고 넘기는 게 속 편해."
4544,일반 대화,"누나, 엄마는 왜 맨날 형이랑 나 비교해?  
ㅋㅋㅋ 나도 그거 개짜증 나.  
맨날 ‘형은 이랬는데 넌 왜 그러냐’ 이러잖아.  
그냥 그러려니 해야지. 신경 쓰면 피곤해.  
맞아… 그냥 흘려들어야겠다."
4545,일반 대화,"엄마, 외삼촌은 왜 맨날 돈 자랑이야?  
ㅋㅋㅋ 이번엔 또 뭐래?  
이번엔 무슨 주식으로 돈 벌었다고 가족들한테 자랑하더라.  
하… 맨날 돈 얘기뿐이네.  
그러니까, 듣고 있으면 피곤해."
4546,일반 대화,"형, 사촌형은 왜 맨날 나만 무시하는 거 같냐?  
ㅋㅋㅋ 나도 느꼈어.  
자기보다 어리다고 막 대하는 느낌이야.  
그냥 그러려니 해. 말 섞으면 더 피곤해.  
맞아, 신경 안 쓰는 게 답이겠다."
4547,일반 대화,"엄마, 할머니는 왜 맨날 내 몸무게 체크하세요?  
그냥 걱정돼서 그러시는 거야.  
근데 진짜 듣기 싫어, 맨날 똑같은 말이잖아.  
그럴 땐 그냥 웃으면서 넘기는 게 좋아.  
응, 앞으로 대충 듣고 넘겨야겠다."
4548,일반 대화,"아빠, 왜 친척들 모이면 맨날 학벌 얘기야?  
ㅋㅋㅋ 진짜 공감.  
누구는 어디 나왔다, 누구는 뭐 한다… 지겹지 않아?  
그냥 인사만 하고 피하는 게 제일 편해.  
맞아, 괜히 말 섞으면 피곤해지니까."
4549,일반 대화,"엄마, 삼촌은 왜 맨날 자기가 가족 대표라고 해?  
ㅋㅋㅋ 또 자기 자랑하셨어?  
응, 아빠보다 자기가 더 똑똑하고 능력 있다고 하더라.  
헐, 맨날 그 패턴이네.  
그러니까, 그냥 대충 듣고 끄덕이기만 했어."
4550,일반 대화,"점심 뭐 먹을까?  
음… 오늘은 국밥 어때?  
오, 좋다! 근데 어디로 갈까?  
회사 근처 새로 생긴 곳 있는데 가볼래?  
오케이! 가서 국밥에 수육 추가하자."
4551,일반 대화,"오늘 회의 몇 시지?  
10시 아니야? 팀장님이 아침에 말했었는데.  
아, 맞다. 자료 정리 좀 해야겠다.  
슬라이드 정리해둔 거 줄까?  
오, 고마워! 진짜 도움된다."
4552,일반 대화,"주말에 뭐 할 거야?  
그냥 집에서 푹 쉴까 생각 중.  
오, 나도… 요즘 너무 피곤해서 그냥 넷플릭스나 볼까 해.  
ㅋㅋㅋ 주말마다 점점 집순이, 집돌이 돼가는 느낌.  
그러니까! 가끔은 쉬어야지."
4553,일반 대화,"커피 마실래?  
오, 좋지! 근데 오늘은 아이스로.  
아이스? 벌써 여름이냐?  
ㅋㅋㅋ 그냥 따뜻한 건 별로야.  
알겠어, 아이스 아메리카노 한 잔 추가!"
4554,일반 대화,"출근길 괜찮았어?  
아니, 오늘 완전 지옥철이었어.  
헐, 나도… 진짜 몸도 못 움직이겠더라.  
그니까, 출근할 때마다 체력 소모가 너무 심해.  
내일은 좀 더 일찍 나와야 하나 고민 중."
4555,일반 대화,"이번 프로젝트 언제까지 마감이야?  
다음 주 금요일까지!  
헐, 생각보다 촉박하네.  
그니까. 우리 이번 주에 좀 달려야 할 듯.  
오케이, 그럼 일정 다시 한 번 정리해보자."
4556,일반 대화,"이번 주 회식 가야 해?  
안 가면 좀 눈치 보이지 않을까?  
하… 그렇긴 한데 너무 피곤해.  
그냥 1차까지만 얼굴 비추고 빠지는 거 어때?  
오, 그거 괜찮다. 그렇게 하자!"
4557,일반 대화,"메일 확인했어?  
어떤 거? 아침에 온 거?  
응, 팀장님이 추가 요청하셨던 거.  
아, 아직 못 봤네. 바로 확인해볼게.  
응, 중요한 거니까 체크해봐!"
4558,일반 대화,"출근했어?  
응! 너도 방금 왔어?  
어, 버스 늦게 와서 좀 지각할 뻔했어.  
헐, 오늘 교통 진짜 엉망이더라.  
맞아, 내일은 좀 더 일찍 나와야겠어."
4559,일반 대화,"요즘 날씨 왜 이래?  
그러니까, 아침엔 춥고 낮엔 덥고…  
옷을 어떻게 입어야 할지 모르겠어.  
나도. 아침엔 코트 입었는데, 지금 덥네.  
ㅋㅋㅋ 그냥 사무실에 옷 한 벌 두고 다녀야겠어."
4560,일반 대화,"오늘 점심 뭐 먹지?  
짜장면? 아니면 김밥천국 갈까?  
김밥천국 좋다! 근데 뭐 먹을 거야?  
난 참치마요 덮밥! 넌?  
오, 그럼 난 라면 추가해야겠다."
4561,일반 대화,"팀장님 오늘 기분 안 좋으신 거 같지 않아?  
응, 아침부터 표정이 안 좋더라.  
어제 보고서 피드백 때문인가?  
그럴 수도… 일단 오늘 조심하는 게 좋겠어.  
오케이, 괜히 불필요한 말 하지 말자."
4562,일반 대화,"커피 한 잔 할래?  
좋지! 근데 오늘은 라떼 마시고 싶다.  
오, 나도! 요즘 라떼가 땡기더라.  
ㅋㅋㅋ 역시 커피 취향도 비슷해.  
그러니까, 얼른 가서 한 잔 하자!"
4563,일반 대화,"오늘 야근해?  
아니, 오늘은 그냥 칼퇴하려고!  
오, 부럽다. 나 오늘 자료 정리해야 해서 늦을 듯.  
헐, 힘내! 대신 내일 점심 맛있는 거 먹자.  
오케이! 내일 점심은 네가 고르는 걸로."
4564,일반 대화,"이번 달 월급 언제 들어오지?  
보통 25일쯤 아니야?  
응, 근데 이번 달은 주말 껴서 좀 늦을 수도 있대.  
헐, 이번 달 카드값 많아서 빨리 들어와야 하는데.  
ㅋㅋㅋ 다들 똑같구나. 월급날만 기다려."
4565,일반 대화,"회의 준비 다 했어?  
응, 자료는 다 정리해놨어.  
좋네! 그럼 발표는 누가 해?  
내가 할까? 아니면 너 할래?  
네가 하면 깔끔할 거 같은데, 부탁해!"
4566,일반 대화,"프린터 또 고장 났어?  
아니, 그냥 용지가 걸린 거 같은데.  
아, 다행이다. 또 수리 불러야 하나 했네.  
ㅋㅋㅋ 요즘 프린터가 제일 문제야.  
그러니까, 진짜 바꿀 때 된 듯."
4567,일반 대화,"팀장님 오늘 출근하셨대?  
아니, 오전 반차라서 점심쯤 오신대.  
오, 그럼 오전에 좀 여유 있겠네.  
그니까! 이럴 때 업무 몰아서 해야지.  
ㅋㅋㅋ 맞아, 집중해서 빨리 끝내자."
4568,일반 대화,"이번 주말에 뭐 할 거야?  
음… 그냥 쉬려고. 너는?  
난 가족들이랑 식사 약속 있어.  
오, 좋다. 가족들이랑 오랜만에 맛있는 거 먹겠네!  
응! 완전 기대 중."
4569,일반 대화,"어제 야근한 거야?  
응… 자료 정리하다 보니까 늦었어.  
헐, 고생했네. 근데 오늘 일찍 가도 되겠네?  
그러게, 최대한 빨리 마무리하고 가야겠다.  
응, 오늘은 무조건 칼퇴하자!"
